F72,F25,F65,F68,F101,F104,F105,F15-NA,F15-private,F15-protected,F15-public,F22,F123,F77,F41,F126,F71-stephen.alan.connolly@gmail.com,F71-ogusakov@apache.org,F71-brett@apache.org,F71-hboutemy@apache.org,F71-kenney@apache.org,F71-sisbell@apache.org,F71-aheritier@apache.org,F71-mkleint@apache.org,F71-carlos@apache.org,F71-olamy@apache.org,F71-jvanzyl@apache.org,F71-brianf@apache.org,F71-ifedorenko@apache.org,F71-igor@ifedorenko.com,F71-bentmann@apache.org,F71-krosenvold@apache.org,F71-jason@tesla.io,F71-jdcasey@apache.org,label
0.0702416918429003,0.30136986301369867,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0446927374301676,1.0,0.05604243615026373,0.2546146083434041,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3145230902028485,0.5362867968522297,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.061452513966480445,1.0,0.0645324238943366,0.5816548933584907,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.061452513966480445,1.0,0.0645324238943366,0.5816548933584907,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.3235735272220144,0.3353397750673214,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.3235735272220144,0.3353397750673214,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3145230902028485,0.5362867968522297,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.01675977653631285,1.0,0.6224114481000338,0.33840223876656633,0.6561954624781848,0.0,0.0,0.0,0.0,0.5,1.0,0.3012946659761781,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.01675977653631285,1.0,0.6407076473374637,0.33840223876656633,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.3012946659761781,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0223463687150838,1.0,0.09588749226733298,0.3996515127514652,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.05027932960893855,1.0,0.0674267378979978,0.41671381050440137,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.05027932960893855,1.0,0.0674267378979978,0.41671381050440137,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3145230902028485,0.5362867968522297,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0558659217877095,1.0,0.06250943478706555,0.4370135698822535,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3145230902028485,0.5362867968522297,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.07821229050279331,1.0,0.8728080033780011,0.3607144742896366,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.07821229050279331,1.0,0.05732026593827472,0.3607144742896366,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.07821229050279331,1.0,0.05732026593827472,0.3607144742896366,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.03910614525139665,1.0,0.07962420405628431,0.3843391942552405,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.03910614525139665,1.0,0.07962420405628431,0.3843391942552405,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.07821229050279331,1.0,0.955033717689854,0.3984531573908911,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.07821229050279331,1.0,0.029956823872182427,0.3984531573908911,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3145230902028485,0.5362867968522297,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.07262569832402235,1.0,0.3725339857874441,0.5056598715714825,0.5518262278733482,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0223463687150838,1.0,0.11685857443421155,0.40164877168575536,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0223463687150838,1.0,0.11685857443421155,0.40164877168575536,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.07262569832402235,1.0,0.03578156345936638,0.5056598715714825,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0558659217877095,1.0,0.03641032395264068,0.6963794144215497,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3145230902028485,0.5362867968522297,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.01675977653631285,1.0,0.6224114481000338,0.33840223876656633,0.6561954624781848,0.0,0.0,0.0,0.0,0.5,1.0,0.3012946659761781,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0558659217877095,1.0,0.042314307572113824,0.8802754798792353,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0558659217877095,1.0,0.042314307572113824,0.8802754798792353,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0558659217877095,1.0,0.9142178884868057,0.8802754798792353,0.5874345549738219,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3145230902028485,0.5362867968522297,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0558659217877095,1.0,0.055783702019633424,0.7947093299540631,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0446927374301676,1.0,0.053272458987045024,0.5430304950342967,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3145230902028485,0.5362867968522297,0.01675977653631285,1.0,0.7504848427620422,0.33840223876656633,0.7421465968586386,0.0,0.0,0.0,0.0,1.0,0.2261524929352281,0.17949249093733816,0.0,0.00869187309865276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.18849805783340529,0.47916059457884,0.20670391061452514,0.5,0.22986880525510583,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.18032107716209217,0.0,0.19969578444154718,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.18849805783340529,0.47916059457884,0.20670391061452514,0.5,0.2761046878045673,0.0,0.6226535563784956,0.0,0.0,0.0,0.0,0.5,0.29273531779459944,0.1513205592957017,0.0,0.19969578444154718,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.18849805783340529,0.47916059457884,0.20670391061452514,0.5,0.8540532196728359,0.0,0.3635958560766403,0.0,0.0,0.0,0.0,0.5,0.29273531779459944,0.1513205592957017,0.0,0.19969578444154718,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.18849805783340529,0.47916059457884,0.20670391061452514,0.5,0.5544447007523253,0.0,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.29273531779459944,0.10989124805800103,0.0,0.19969578444154718,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.18849805783340529,0.47916059457884,0.20670391061452514,0.5,0.7726780663857836,0.0,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,0.29273531779459944,0.18032107716209217,0.0,0.19969578444154718,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.1751186879585671,0.46954240746138154,0.07821229050279331,0.5,0.8565658363204732,0.05917760736482142,0.7524607329842931,0.0,0.0,0.0,0.0,1.0,1.0,0.04194717762817193,0.0,0.01955671447196871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.14393612429866207,0.4488487321480618,0.027932960893854747,0.5,0.7376775032958414,0.12121731315684836,0.6561954624781848,0.0,0.0,0.0,0.0,1.0,1.0,0.11009839461418953,0.0,0.01586266840504129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.14393612429866207,0.4488487321480618,0.027932960893854747,0.5,0.8145215400930463,0.12121731315684836,0.6561954624781848,0.0,0.0,0.0,1.0,1.0,1.0,0.11009839461418953,0.0,0.01586266840504129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.14393612429866207,0.4488487321480618,0.027932960893854747,0.5,0.9682096136874563,0.12121731315684836,0.6561954624781848,0.0,0.0,0.0,0.0,1.0,1.0,0.11009839461418953,0.0,0.01586266840504129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.14393612429866207,0.4488487321480618,0.027932960893854747,0.5,0.8913655768902512,0.12121731315684836,0.6561954624781848,0.0,0.0,0.0,1.0,1.0,1.0,0.11009839461418953,0.0,0.01586266840504129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.18849805783340529,0.47916059457884,0.03910614525139665,0.5,0.3520342815913496,0.20453315725996804,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.4151550012890645,0.05603314344899016,0.0,0.02890047805302043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.06441519205869659,0.25094724570096183,0.01675977653631285,0.03658536585365854,0.7504848427620422,0.10871746132319551,0.2029985721085197,0.0,0.0,0.0,0.0,1.0,1.0,0.06121180735370274,0.0,0.014776184267709692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06441519205869659,0.25094724570096183,0.01675977653631285,0.03658536585365854,0.6366418252847014,0.10871746132319551,0.6561954624781848,0.0,1.0,0.0,0.0,1.0,1.0,0.06121180735370274,0.0,0.014776184267709692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.06441519205869659,0.25094724570096183,0.01675977653631285,0.03658536585365854,0.7884325152544891,0.10871746132319551,0.29676344597810567,0.0,0.0,0.0,0.0,1.0,1.0,0.06121180735370274,0.0,0.014776184267709692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.111731843575419,0.2926829268292683,0.3213701139805175,0.017818857256434756,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.4151550012890645,0.11828068358363542,0.0,0.003911342894393742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.111731843575419,0.2926829268292683,0.947139474565642,0.017818857256434756,0.10610820244328095,0.0,0.0,0.0,0.0,0.5,1.0,0.11828068358363542,0.0,0.003911342894393742,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.20425118687958566,0.4879044010492568,0.05027932960893855,0.2926829268292683,0.6018122307767737,0.05107108580799658,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,1.0,0.1954427757638529,0.0,0.044545849630595394,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.20425118687958566,0.4879044010492568,0.05027932960893855,0.2926829268292683,0.5086679437498586,0.05107108580799658,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,0.29273531779459944,0.1954427757638529,0.0,0.044545849630595394,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.20425118687958566,0.4879044010492568,0.05027932960893855,0.2926829268292683,0.5552400872633162,0.05107108580799658,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,0.29273531779459944,0.1954427757638529,0.0,0.044545849630595394,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.20425118687958566,0.4879044010492568,0.05027932960893855,0.2926829268292683,0.6591317920241061,0.05107108580799658,0.9999999999999999,0.0,0.0,0.0,1.0,1.0,0.29273531779459944,0.1954427757638529,0.0,0.044545849630595394,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
0.20425118687958566,0.4879044010492568,0.011173184357541898,0.2926829268292683,0.609091815055185,0.004322147043515651,0.9999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.058311755567063694,0.0,0.014341590612777054,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.09497206703910616,0.2926829268292683,0.9417072973663081,0.00849137662063371,0.7937172774869109,0.0,0.0,0.0,0.0,1.0,0.4151550012890645,0.12035214914552045,0.0,0.01955671447196871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.09497206703910616,0.2926829268292683,0.8848985044865261,0.00849137662063371,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.29273531779459944,0.11828068358363542,0.0,0.01955671447196871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.09497206703910616,0.2926829268292683,0.8889562754065106,0.00849137662063371,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,0.29273531779459944,0.11828068358363542,0.0,0.01955671447196871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0702416918429003,0.30136986301369867,0.09497206703910616,0.2926829268292683,0.8869273899465183,0.00849137662063371,0.9999999999999999,0.0,0.0,0.0,0.0,0.5,1.0,0.11828068358363542,0.0,0.01955671447196871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.22248597324126024,0.49373360536286803,0.027932960893854747,0.04878048780487805,0.43567848336382325,0.07809282433074607,0.2264397905759162,0.0,0.0,0.0,0.0,0.5,0.24878501896617916,0.19968928016571724,0.0,0.0217296827466319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.22248597324126024,0.49373360536286803,0.011173184357541898,0.04878048780487805,0.49879278020887796,0.09599033945620356,0.7937172774869109,0.0,0.0,0.0,0.0,0.5,0.4151550012890645,0.21294665976178145,0.0,0.017818339852238158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.3687150837988827,0.02439024390243903,0.148077939903312,0.06769600761506464,0.14540014958863123,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.3687150837988827,0.02439024390243903,0.16387789868022468,0.06769600761506464,0.20660491341119613,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.3687150837988827,0.02439024390243903,0.17646430651946018,0.06769600761506464,0.16197643979057588,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.3687150837988827,0.02439024390243903,0.1911930816504805,0.06769600761506464,0.20660491341119613,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.3687150837988827,0.02439024390243903,0.20377948948971603,0.06769600761506464,0.026422664774673386,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.3687150837988827,0.02439024390243903,0.24528785576804593,0.06769600761506464,0.045942408376963347,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.3687150837988827,0.02439024390243903,0.2771555692333444,0.06769600761506464,0.131441168365941,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
