F72,F25,F65,F68,F101,F104,F105,F15-NA,F15-private,F15-protected,F15-public,F22,F123,F77,F41,F126,F71-dev-null@apache.org,F71-mblankestijn@apache.org,F71-fschumacher@apache.org,F71-jsalvata@apache.org,F71-dims@apache.org,F71-jeremy_a@apache.org,F71-seade@apache.org,F71-oros@apache.org,F71-woolfel@apache.org,F71-pmouawad@apache.org,F71-alf@apache.org,F71-fschumacher@unknown,F71-milamber@apache.org,F71-thads@apache.org,F71-rjung@apache.org,F71-sebb@apache.org,F71-mstover1@apache.org,F71-undera@apache.org,F71-pmouawad@unknown,label
1.0,1.0,0.05691056910569106,0.24742268041237112,0.08257488615077338,0.11828080668660379,0.26963601532567055,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.49770290964777947,1.0,0.03712770297837617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6804104819497894,0.7020824479388015,0.06504065040650407,0.24742268041237112,0.10291971044522191,0.10869565217391303,0.7370689655172413,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.8029006395820196,1.0,0.032639738882088945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.6804104819497894,0.7020824479388015,0.06504065040650407,0.24742268041237112,0.07910643010057479,0.10869565217391303,0.7370689655172413,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.49770290964777947,1.0,0.032639738882088945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.07317073170731708,0.24742268041237112,0.11511675647540702,0.14351188264231746,0.6243842364532021,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.49761282767318255,1.0,0.06731946144430845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.9673813450613891,0.9441138971525712,0.05691056910569106,0.24742268041237112,0.09203950477051244,0.05816401726497527,0.10165229885057472,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.49770290964777947,1.0,0.08975928192574459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.9673813450613891,0.9441138971525712,0.05691056910569106,0.24742268041237112,0.06539326521245041,0.05816401726497527,0.026737821565407764,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.49770290964777947,1.0,0.08975928192574459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.8934396188381895,0.8888652783680407,0.04878048780487805,0.24742268041237112,0.09252124469472599,0.1606711525189786,0.3163793103448276,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.49761282767318255,1.0,0.10322317421460628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.8934396188381895,0.8888652783680407,0.04878048780487805,0.24742268041237112,0.10649170249691897,0.1606711525189786,0.21120689655172414,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.49761282767318255,1.0,0.10322317421460628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.07317073170731708,0.24742268041237112,0.06719978992825122,0.18907929856070244,0.7370689655172413,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.1471939464913071,1.0,0.08567931456548347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0894308943089431,0.16494845360824742,0.06642936027004205,0.058517368299976995,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.49761282767318255,0.07352941176470588,0.10118319053447572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.031427524280740304,0.032299192520186995,0.13008130081300814,0.16494845360824742,0.022418566044843123,0.05512155556978506,1.0,0.0,0.0,0.0,0.0,0.0,0.0009080347456546043,0.02225024772543014,0.07352941176470588,0.09139126886984904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.031427524280740304,0.032299192520186995,0.13008130081300814,0.16494845360824742,0.11515903615177216,0.05512155556978506,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.02225024772543014,0.07352941176470588,0.09139126886984904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1.0,1.0,0.032520325203252036,0.16494845360824742,0.09577572634182777,0.33248081841432225,1.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.9745068011890821,0.07352941176470588,0.0208078335373317,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
1.0,1.0,0.22764227642276424,0.16494845360824742,0.11932171476423904,0.047038747338241295,0.8549346016646848,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.938293847401135,0.07352941176470588,0.3492452060383517,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
1.0,1.0,0.22764227642276424,0.16494845360824742,0.10943191364151315,0.047038747338241295,0.982471264367816,0.0,0.0,0.0,0.0,0.5,0.2206322279079966,0.831096297630844,0.07352941176470588,0.3492452060383517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.0,1.0,0.22764227642276424,0.16494845360824742,0.031649964270885164,0.047038747338241295,0.7370689655172413,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.49761282767318255,0.07352941176470588,0.3492452060383517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
1.0,1.0,0.22764227642276424,0.16494845360824742,0.13936860893192668,0.047038747338241295,0.982471264367816,0.0,0.0,0.0,0.0,0.5,0.2206322279079966,0.831096297630844,0.07352941176470588,0.3492452060383517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
1.0,1.0,0.22764227642276424,0.16494845360824742,0.06506145455036454,0.047038747338241295,1.0,0.0,0.0,0.0,0.0,0.5,0.2206322279079966,0.9042428610035131,0.07352941176470588,0.3492452060383517,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1
1.0,1.0,0.22764227642276424,0.16494845360824742,0.06265582725024203,0.047038747338241295,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.2279073957301144,0.07352941176470588,0.3492452060383517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.672072567344695,0.6578835529111772,0.12195121951219513,0.1134020618556701,0.048613574024400086,0.044483880508725225,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.49761282767318255,0.0,0.0971032231742146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.18352574674729705,0.20080747981300467,0.008130081300813009,0.1443298969072165,0.08163355372898631,0.16831531324284948,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.5103143860913432,0.03676470588235294,0.01142390860873113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.7312625984973429,0.7214194645133871,0.016260162601626018,0.1443298969072165,0.061505309845835604,0.1184164015553199,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.7102963696964237,0.03676470588235294,0.032639738882088945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5895180502107384,0.5994475138121547,0.0894308943089431,0.1443298969072165,0.09742433805799564,0.032904466134279796,1.0,0.0,0.0,0.0,1.0,1.0,0.3866820706396441,0.49770290964777947,0.03676470588235294,0.009791921664626682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.17757009345794394,0.19740756481087973,0.1626016260162602,0.1443298969072165,0.008200718719223636,0.09999786557384047,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.1659309972074588,0.03676470588235294,0.09424724602203183,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.4477735019241342,0.44113897152571185,0.008130081300813009,0.1443298969072165,0.09562372668005342,0.20118822576289494,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.43158274029366717,0.03676470588235294,0.005303957568339453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6312076232362105,0.6328091797705058,0.24390243902439027,0.1443298969072165,0.003301610045209038,0.06117071334462638,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9572110620664804,0.03676470588235294,0.22725418196654426,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.6721641927799158,0.6578835529111772,0.24390243902439027,0.1443298969072165,0.020784782098596917,0.08982683982683981,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.7479506350779209,0.03676470588235294,0.10607915136678907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.7695620304196444,0.7522311942201445,0.0894308943089431,0.02061855670103093,0.056360641633446326,0.04519517244861889,0.26379310344827583,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.49770290964777947,0.022058823529411763,0.07180742554059567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.3043796958035551,0.2758181045473863,0.04065040650406505,0.4845360824742268,0.09807200694649017,0.1538350426115846,0.19098143236074272,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.29060445004954505,0.0,0.0008159934720522236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.8927982407916437,0.8888652783680407,0.04878048780487805,0.4845360824742268,0.06466482782704686,0.08603634690591214,0.14201451905626133,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4974326637239888,0.0,0.06405548755609955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.9654572109217519,0.9430514237144071,0.04065040650406505,0.4845360824742268,0.06234893652471199,0.23082088299479606,0.05344827586206897,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4974326637239888,0.0,0.08404732762137902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.42495876855415066,0.4150021249468763,0.04065040650406505,0.4845360824742268,0.08878875287806866,0.12939958592132506,0.08850574712643677,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.30871092694351854,0.0,0.028967768257853937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5138354407183434,0.5390990225244369,0.04065040650406505,0.4845360824742268,0.10691419618045303,0.2953034760815081,0.47413793103448276,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4965318439780199,0.0,0.028151774785801713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.18636613523914236,0.20208244793880153,0.04065040650406505,0.4845360824742268,0.08597645611150836,0.11272141706924316,0.058983666061705985,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.12134041978200162,0.0,0.03386372909016728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5952904526296501,0.6022099447513812,0.04065040650406505,0.4845360824742268,0.10242702188636714,0.21195652173913043,0.3689655172413793,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4974326637239888,0.0,0.026111791105671155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5147516950705515,0.5418614534636634,0.04065040650406505,0.4845360824742268,0.09767106906313641,0.16542443064182194,0.13949843260188088,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4974326637239888,0.0,0.018767849857201143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.07165109034267914,0.08691032724181895,0.07317073170731708,0.4845360824742268,0.05246532271500082,0.1571965340081282,0.10408684546615582,0.0,0.0,0.0,0.0,0.0,0.0009080347456546043,0.4974326637239888,0.0,0.08486332109343125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.46005131024372364,0.4566510837229069,0.04065040650406505,0.4845360824742268,0.08093822089631686,0.10901515732433606,0.012016718913270642,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.44365372488964955,0.0,0.03671970624235006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6312076232362105,0.6328091797705058,0.04065040650406505,0.4845360824742268,0.08350964042845292,0.16275592362548885,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.07711017025493198,0.0,0.09057527539779682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.3863844603261865,0.35337866553336167,0.04878048780487805,0.4845360824742268,0.055605455071923035,0.09033154655548936,1.0,0.0,0.0,1.0,0.0,1.0,0.3866820706396441,0.44311323304206823,0.0,0.042839657282741736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6312076232362105,0.6328091797705058,0.04065040650406505,0.4845360824742268,0.07411516654033676,0.09604324821716126,0.0839822024471635,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9264931087289433,0.0,0.07425540595675234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.34295400403151916,0.28835529111772207,0.05691056910569106,0.4845360824742268,0.05458757107904923,0.06467604991737422,0.04107505070993916,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.32852896135483284,0.0,0.0012239902080783353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6870991387209089,0.7059073523161921,0.032520325203252036,0.4845360824742268,0.06660893410015095,0.0714050442311312,0.03842364532019705,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.666876857940726,0.0,0.04814361485108119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.1854498808869342,0.2014449638759031,0.04065040650406505,0.4845360824742268,0.08936445855673048,0.16756149770151244,0.058983666061705985,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.8685703990631475,0.0,0.044879640962872294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.4577606743632033,0.4558011049723757,0.04065040650406505,0.4845360824742268,0.08350964042845292,0.1571965340081282,0.16969147005444646,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4974326637239888,0.0,0.014687882496940025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6312076232362105,0.6328091797705058,0.04065040650406505,0.4845360824742268,0.09048388626523951,0.1722863058266785,0.06513409961685823,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9264931087289433,0.0,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.07165109034267914,0.08691032724181895,0.04065040650406505,0.4845360824742268,0.09833677724681811,0.25948930296756384,0.18199233716475094,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9209080263039365,0.0,0.08159934720522236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.8538574308227964,0.8623034424139396,0.04065040650406505,0.4845360824742268,0.07945598283957878,0.12939958592132506,0.17364532019704432,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4974326637239888,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.8538574308227964,0.8623034424139396,0.04065040650406505,0.4845360824742268,0.07801407779118731,0.12939958592132506,0.09852216748768472,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4974326637239888,0.0,0.06976744186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.3445116364302731,0.2892052698682533,0.04065040650406505,0.4845360824742268,0.07859744395580369,0.09091150395498221,0.014008620689655173,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.3242050265741825,0.0,0.0024479804161566705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.4003115264797508,0.3701657458563536,0.032520325203252036,0.4845360824742268,0.09309673230305497,0.14471627160180842,0.19477370689655174,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.3849202774524817,0.0,0.0008159934720522236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5547003848268279,0.5811729706757331,0.04065040650406505,0.4845360824742268,0.09189756354284238,0.18532050501359965,0.08850574712643677,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.7956039996396721,0.0,0.05426356589147287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.5109034267912773,0.5259243518912027,0.04065040650406505,0.4845360824742268,0.09217604442926482,0.17789456919891702,0.08545727136431785,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4974326637239888,0.0,0.023663810689514484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.53811618105186,0.5605609859753506,0.0894308943089431,0.4845360824742268,0.08180386362634012,0.10401976375511346,0.8892921960072595,0.0,0.0,0.0,0.0,0.0,0.0009080347456546043,0.3204215836411134,0.0,0.2586699306405549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.53811618105186,0.5605609859753506,0.0894308943089431,0.4845360824742268,0.08783094166047205,0.10401976375511346,0.024764890282131656,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4974326637239888,0.0,0.2586699306405549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.53811618105186,0.5605609859753506,0.0894308943089431,0.4845360824742268,0.053522959004644155,0.10401976375511346,0.0036297640653357513,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9264931087289433,0.0,0.2586699306405549,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.5141103170240058,0.5397365065873353,0.04065040650406505,0.4845360824742268,0.10223113366417187,0.2084014383785551,0.47413793103448276,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4968020899018106,0.0,0.005711954304365565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.5138354407183434,0.5390990225244369,0.04065040650406505,0.4845360824742268,0.10516725600584029,0.2558025498528931,0.47413793103448276,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4965318439780199,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.15338097855964816,0.1642583935401615,0.04065040650406505,0.4845360824742268,0.0988139724547655,0.14897830587811683,0.33072100313479624,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.14214935591388164,0.0,0.0008159934720522236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.15338097855964816,0.1642583935401615,0.04065040650406505,0.4845360824742268,0.0988139724547655,0.14897830587811683,0.33072100313479624,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.14214935591388164,0.0,0.0008159934720522236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.6557632398753894,0.6464088397790055,0.04065040650406505,0.4845360824742268,0.10212593443373366,0.22696687370600413,0.3689655172413793,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.4974326637239888,0.0,0.0277437780497756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.8254535459043431,0.7983425414364641,0.04065040650406505,0.4845360824742268,0.08216813757345798,0.21103483346046273,0.19098143236074272,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.3117737140798126,0.0,0.04814361485108119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.44795675279457575,0.44390140246493837,0.05691056910569106,0.030927835051546393,0.08726374528246454,0.019592313143524116,1.0,0.0,0.0,0.0,1.0,1.0,0.3866820706396441,0.23340239618052427,0.0,0.01591187270501836,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6237859629833242,0.6262218444538886,0.42276422764227645,0.31958762886597936,0.14523599259076211,0.2630328939555872,0.6494252873563218,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.05143680749482028,0.03676470588235294,0.3223174214606283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.6237859629833242,0.6262218444538886,0.42276422764227645,0.31958762886597936,0.02129077245545244,0.2630328939555872,0.32389162561576357,0.0,0.0,0.0,1.0,0.5,0.23567998299756487,0.5204035672461941,0.03676470588235294,0.3223174214606283,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.6237859629833242,0.6262218444538886,0.42276422764227645,0.31958762886597936,0.04611632464750267,0.2630328939555872,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9745068011890821,0.03676470588235294,0.3223174214606283,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
0.6237859629833242,0.6262218444538886,0.42276422764227645,0.31958762886597936,0.033886089376419105,0.2630328939555872,1.0,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.9745068011890821,0.03676470588235294,0.3223174214606283,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
1.0,1.0,0.04065040650406505,0.31958762886597936,0.09293077692012214,0.6070016939582157,0.6494252873563218,0.0,0.0,0.0,1.0,1.0,0.0009080347456546043,0.4974326637239888,0.03676470588235294,0.011831905344757242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,1.0,0.04065040650406505,0.31958762886597936,0.06928608617083536,0.6070016939582157,0.47413793103448276,0.0,0.0,0.0,0.0,0.5,0.2601859622208124,0.9389244212233132,0.03676470588235294,0.011831905344757242,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.672072567344695,0.6578835529111772,0.3170731707317074,0.31958762886597936,0.047665331693204145,0.10890574744256759,0.22873563218390802,0.0,0.0,0.0,0.0,1.0,0.9999999999999999,0.6603909557697505,0.03676470588235294,0.42431660546715627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.672072567344695,0.6578835529111772,0.3170731707317074,0.31958762886597936,0.09957882344113748,0.10890574744256759,1.0,0.0,0.0,0.0,1.0,1.0,0.3866820706396441,0.9745068011890821,0.03676470588235294,0.42431660546715627,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0
